time_stamp_local,turbine_id,month,wind_speed,turbulence_intensity
2023-01-28 22:30:00,BHR-001,Jan,7.032888887723287,0.025763291349419917
2023-01-28 22:45:00,BHR-001,Jan,6.776666662957933,0.031161923502117
2023-01-28 23:00:00,BHR-001,Jan,6.873888881471421,0.027512567039491988
2023-01-28 23:15:00,BHR-001,Jan,6.329333341916401,0.0387763872160536
2023-01-28 23:30:00,BHR-001,Jan,6.034666673342386,0.02702679897792384
2023-01-28 23:45:00,BHR-001,Jan,6.585222229427761,0.08830939321552338
2023-01-29 00:00:00,BHR-001,Jan,6.439888902770149,0.07321127483258265
2023-01-29 00:15:00,BHR-001,Jan,5.954222229851615,0.08177722231406928
2023-01-29 00:30:00,BHR-001,Jan,6.06066665172577,0.05033788842195636
2023-01-29 00:45:00,BHR-001,Jan,6.763888909551833,0.062198136396327756
2023-01-29 01:00:00,BHR-001,Jan,6.705666686164008,0.053434815245686426
2023-01-29 01:15:00,BHR-001,Jan,6.748888918558758,0.029903855474115584
2023-01-29 01:30:00,BHR-001,Jan,6.677888864941067,0.06797719150766879
2023-01-29 01:45:00,BHR-001,Jan,7.193000010384454,0.049030973500541024
2023-01-29 02:00:00,BHR-001,Jan,6.648000019921198,0.05642100909008171
2023-01-29 02:15:00,BHR-001,Jan,7.383444479836359,0.0490342194653732
2023-01-29 02:30:00,BHR-001,Jan,7.850777824189928,0.013559934100520123
2023-01-29 02:45:00,BHR-001,Jan,7.027999983893499,0.03934064350110919
2023-01-29 03:00:00,BHR-001,Jan,7.009000006781685,0.03234696591204851
2023-01-29 03:15:00,BHR-001,Jan,7.1645555761125355,0.026902407660983754
2023-01-29 03:30:00,BHR-001,Jan,7.026444446775648,0.03358476052405729
2023-01-29 03:45:00,BHR-001,Jan,6.803888902664186,0.03277506048419666
2023-01-29 04:00:00,BHR-001,Jan,5.59500002278222,0.10975181189252003
2023-01-29 04:15:00,BHR-001,Jan,5.060666617817348,0.031573185355347706
2023-01-29 04:30:00,BHR-001,Jan,5.447777773009406,0.05591559237009782
2023-01-29 04:45:00,BHR-001,Jan,6.690888900756835,0.06166473854681998
2023-01-29 05:00:00,BHR-001,Jan,7.03644443405999,0.11966678066586534
2023-01-29 05:15:00,BHR-001,Jan,6.796666662957933,0.12515914943898712
2023-01-29 05:30:00,BHR-001,Jan,7.498111109203764,0.025993367588476122
2023-01-29 05:45:00,BHR-001,Jan,6.909777779579162,0.05916169301710631
2023-01-29 06:00:00,BHR-001,Jan,6.724555571873983,0.02676862717547428
2023-01-29 06:15:00,BHR-001,Jan,6.341333334181044,0.046892378943837985
2023-01-29 06:30:00,BHR-001,Jan,5.417222228050232,0.07738506187129524
2023-01-29 06:45:00,BHR-001,Jan,6.187000005510119,0.09269181482336435
2023-01-29 07:00:00,BHR-001,Jan,6.779888895882501,0.02715615530161516
2023-01-29 07:15:00,BHR-001,Jan,6.425333355797662,0.07846713398022315
2023-01-29 07:30:00,BHR-001,Jan,6.395111112594606,0.06835294098236422
2023-01-29 07:45:00,BHR-001,Jan,6.554888881047568,0.0584284202357781
2023-01-29 08:00:00,BHR-001,Jan,6.972666689025031,0.02100670884727968
2023-01-29 08:15:00,BHR-001,Jan,6.650777755313451,0.059283135234058024
2023-01-29 08:30:00,BHR-001,Jan,5.752666689554848,0.06371604938140439
